ID,Emotion,Score
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,1.0000
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,1.0000
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,1.0000
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,1.0000
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,1.0000
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,1.0000
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,1.0000
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,1.0000
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,1.0000
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,1.0000
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,1.0000
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,1.0000
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,1.0000
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,0.9900
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,0.9900
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,0.9900
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,0.9900
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,0.9900
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,0.9900
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,0.9900
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,0.9900
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,0.9900
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,0.9900
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,0.9900
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,0.9900
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,0.9900
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,0.9900
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,0.9900
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0100
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,0.9900
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0100
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,0.9900
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0100
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,0.9900
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0100
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,0.9900
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0100
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,0.9900
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0100
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,0.9900
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0100
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,0.9900
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0100
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,0.9900
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0100
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,0.9900
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0100
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,0.9900
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0100
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,0.9900
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0100
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,0.9900
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0100
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,0.9900
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0100
10,angry,0.0200
10,disgust,0.0000
10,fear,0.0300
10,happy,0.9200
10,sad,0.0100
10,surprise,0.0100
10,neutral,0.0200
10,angry,0.0200
10,disgust,0.0000
10,fear,0.0300
10,happy,0.9200
10,sad,0.0100
10,surprise,0.0100
10,neutral,0.0200
10,angry,0.0200
10,disgust,0.0000
10,fear,0.0300
10,happy,0.9200
10,sad,0.0100
10,surprise,0.0100
10,neutral,0.0200
10,angry,0.0200
10,disgust,0.0000
10,fear,0.0300
10,happy,0.9200
10,sad,0.0100
10,surprise,0.0100
10,neutral,0.0200
10,angry,0.0200
10,disgust,0.0000
10,fear,0.0300
10,happy,0.9200
10,sad,0.0100
10,surprise,0.0100
10,neutral,0.0200
10,angry,0.0200
10,disgust,0.0000
10,fear,0.0300
10,happy,0.9200
10,sad,0.0100
10,surprise,0.0100
10,neutral,0.0200
10,angry,0.0200
10,disgust,0.0000
10,fear,0.0300
10,happy,0.9200
10,sad,0.0100
10,surprise,0.0100
10,neutral,0.0200
10,angry,0.1200
10,disgust,0.0000
10,fear,0.0700
10,happy,0.7300
10,sad,0.0100
10,surprise,0.0300
10,neutral,0.0400
10,angry,0.1200
10,disgust,0.0000
10,fear,0.0700
10,happy,0.7300
10,sad,0.0100
10,surprise,0.0300
10,neutral,0.0400
10,angry,0.1200
10,disgust,0.0000
10,fear,0.0700
10,happy,0.7300
10,sad,0.0100
10,surprise,0.0300
10,neutral,0.0400
10,angry,0.1200
10,disgust,0.0000
10,fear,0.0700
10,happy,0.7300
10,sad,0.0100
10,surprise,0.0300
10,neutral,0.0400
10,angry,0.1200
10,disgust,0.0000
10,fear,0.0700
10,happy,0.7300
10,sad,0.0100
10,surprise,0.0300
10,neutral,0.0400
10,angry,0.1200
10,disgust,0.0000
10,fear,0.0700
10,happy,0.7300
10,sad,0.0100
10,surprise,0.0300
10,neutral,0.0400
10,angry,0.1200
10,disgust,0.0000
10,fear,0.0700
10,happy,0.7300
10,sad,0.0100
10,surprise,0.0300
10,neutral,0.0400
13,angry,0.0700
13,disgust,0.0000
13,fear,0.0600
13,happy,0.7900
13,sad,0.0000
13,surprise,0.0300
13,neutral,0.0400
13,angry,0.0700
13,disgust,0.0000
13,fear,0.0600
13,happy,0.7900
13,sad,0.0000
13,surprise,0.0300
13,neutral,0.0400
13,angry,0.0700
13,disgust,0.0000
13,fear,0.0600
13,happy,0.7900
13,sad,0.0000
13,surprise,0.0300
13,neutral,0.0400
13,angry,0.0700
13,disgust,0.0000
13,fear,0.0600
13,happy,0.7900
13,sad,0.0000
13,surprise,0.0300
13,neutral,0.0400
13,angry,0.0700
13,disgust,0.0000
13,fear,0.0600
13,happy,0.7900
13,sad,0.0000
13,surprise,0.0300
13,neutral,0.0400
13,angry,0.0700
13,disgust,0.0000
13,fear,0.0600
13,happy,0.7900
13,sad,0.0000
13,surprise,0.0300
13,neutral,0.0400
13,angry,0.0700
13,disgust,0.0000
13,fear,0.0600
13,happy,0.7900
13,sad,0.0000
13,surprise,0.0300
13,neutral,0.0400
13,angry,0.0700
13,disgust,0.0000
13,fear,0.0600
13,happy,0.7900
13,sad,0.0000
13,surprise,0.0300
13,neutral,0.0400
13,angry,0.0700
13,disgust,0.0000
13,fear,0.0600
13,happy,0.7900
13,sad,0.0000
13,surprise,0.0300
13,neutral,0.0400
13,angry,0.0700
13,disgust,0.0000
13,fear,0.0600
13,happy,0.7900
13,sad,0.0000
13,surprise,0.0300
13,neutral,0.0400
13,angry,0.0700
13,disgust,0.0000
13,fear,0.0600
13,happy,0.7900
13,sad,0.0000
13,surprise,0.0300
13,neutral,0.0400
13,angry,0.0700
13,disgust,0.0000
13,fear,0.0600
13,happy,0.7900
13,sad,0.0000
13,surprise,0.0300
13,neutral,0.0400
13,angry,0.0700
13,disgust,0.0000
13,fear,0.0600
13,happy,0.7900
13,sad,0.0000
13,surprise,0.0300
13,neutral,0.0400
13,angry,0.0700
13,disgust,0.0000
13,fear,0.0600
13,happy,0.7900
13,sad,0.0000
13,surprise,0.0300
13,neutral,0.0400
13,angry,0.0700
13,disgust,0.1400
13,fear,0.1900
13,happy,0.2600
13,sad,0.1700
13,surprise,0.0300
13,neutral,0.1500
13,angry,0.0700
13,disgust,0.1400
13,fear,0.1900
13,happy,0.2600
13,sad,0.1700
13,surprise,0.0300
13,neutral,0.1500
13,angry,0.0700
13,disgust,0.1400
13,fear,0.1900
13,happy,0.2600
13,sad,0.1700
13,surprise,0.0300
13,neutral,0.1500
13,angry,0.0700
13,disgust,0.1400
13,fear,0.1900
13,happy,0.2600
13,sad,0.1700
13,surprise,0.0300
13,neutral,0.1500
13,angry,0.0700
13,disgust,0.1400
13,fear,0.1900
13,happy,0.2600
13,sad,0.1700
13,surprise,0.0300
13,neutral,0.1500
13,angry,0.0700
13,disgust,0.1400
13,fear,0.1900
13,happy,0.2600
13,sad,0.1700
13,surprise,0.0300
13,neutral,0.1500
13,angry,0.0700
13,disgust,0.1400
13,fear,0.1900
13,happy,0.2600
13,sad,0.1700
13,surprise,0.0300
13,neutral,0.1500
13,angry,0.0600
13,disgust,0.0000
13,fear,0.0200
13,happy,0.1000
13,sad,0.0400
13,surprise,0.0100
13,neutral,0.7700
13,angry,0.0600
13,disgust,0.0000
13,fear,0.0200
13,happy,0.1000
13,sad,0.0400
13,surprise,0.0100
13,neutral,0.7700
13,angry,0.0600
13,disgust,0.0000
13,fear,0.0200
13,happy,0.1000
13,sad,0.0400
13,surprise,0.0100
13,neutral,0.7700
13,angry,0.0600
13,disgust,0.0000
13,fear,0.0200
13,happy,0.1000
13,sad,0.0400
13,surprise,0.0100
13,neutral,0.7700
13,angry,0.0600
13,disgust,0.0000
13,fear,0.0200
13,happy,0.1000
13,sad,0.0400
13,surprise,0.0100
13,neutral,0.7700
13,angry,0.0600
13,disgust,0.0000
13,fear,0.0200
13,happy,0.1000
13,sad,0.0400
13,surprise,0.0100
13,neutral,0.7700
13,angry,0.0600
13,disgust,0.0000
13,fear,0.0200
13,happy,0.1000
13,sad,0.0400
13,surprise,0.0100
13,neutral,0.7700
13,angry,0.2000
13,disgust,0.3000
13,fear,0.1500
13,happy,0.0600
13,sad,0.1500
13,surprise,0.0200
13,neutral,0.1300
13,angry,0.2000
13,disgust,0.3000
13,fear,0.1500
13,happy,0.0600
13,sad,0.1500
13,surprise,0.0200
13,neutral,0.1300
13,angry,0.2000
13,disgust,0.3000
13,fear,0.1500
13,happy,0.0600
13,sad,0.1500
13,surprise,0.0200
13,neutral,0.1300
13,angry,0.2000
13,disgust,0.3000
13,fear,0.1500
13,happy,0.0600
13,sad,0.1500
13,surprise,0.0200
13,neutral,0.1300
13,angry,0.2000
13,disgust,0.3000
13,fear,0.1500
13,happy,0.0600
13,sad,0.1500
13,surprise,0.0200
13,neutral,0.1300
13,angry,0.2000
13,disgust,0.3000
13,fear,0.1500
13,happy,0.0600
13,sad,0.1500
13,surprise,0.0200
13,neutral,0.1300
13,angry,0.2000
13,disgust,0.3000
13,fear,0.1500
13,happy,0.0600
13,sad,0.1500
13,surprise,0.0200
13,neutral,0.1300
10,angry,0.1700
10,disgust,0.0400
10,fear,0.1500
10,happy,0.3200
10,sad,0.1700
10,surprise,0.0200
10,neutral,0.1400
10,angry,0.1700
10,disgust,0.0400
10,fear,0.1500
10,happy,0.3200
10,sad,0.1700
10,surprise,0.0200
10,neutral,0.1400
10,angry,0.1700
10,disgust,0.0400
10,fear,0.1500
10,happy,0.3200
10,sad,0.1700
10,surprise,0.0200
10,neutral,0.1400
10,angry,0.1700
10,disgust,0.0400
10,fear,0.1500
10,happy,0.3200
10,sad,0.1700
10,surprise,0.0200
10,neutral,0.1400
10,angry,0.1700
10,disgust,0.0400
10,fear,0.1500
10,happy,0.3200
10,sad,0.1700
10,surprise,0.0200
10,neutral,0.1400
10,angry,0.1700
10,disgust,0.0400
10,fear,0.1500
10,happy,0.3200
10,sad,0.1700
10,surprise,0.0200
10,neutral,0.1400
10,angry,0.1700
10,disgust,0.0400
10,fear,0.1500
10,happy,0.3200
10,sad,0.1700
10,surprise,0.0200
10,neutral,0.1400
13,angry,0.0400
13,disgust,0.0000
13,fear,0.0600
13,happy,0.0100
13,sad,0.0900
13,surprise,0.0000
13,neutral,0.7900
13,angry,0.0400
13,disgust,0.0000
13,fear,0.0600
13,happy,0.0100
13,sad,0.0900
13,surprise,0.0000
13,neutral,0.7900
13,angry,0.0400
13,disgust,0.0000
13,fear,0.0600
13,happy,0.0100
13,sad,0.0900
13,surprise,0.0000
13,neutral,0.7900
13,angry,0.0400
13,disgust,0.0000
13,fear,0.0600
13,happy,0.0100
13,sad,0.0900
13,surprise,0.0000
13,neutral,0.7900
13,angry,0.0400
13,disgust,0.0000
13,fear,0.0600
13,happy,0.0100
13,sad,0.0900
13,surprise,0.0000
13,neutral,0.7900
13,angry,0.0400
13,disgust,0.0000
13,fear,0.0600
13,happy,0.0100
13,sad,0.0900
13,surprise,0.0000
13,neutral,0.7900
13,angry,0.0400
13,disgust,0.0000
13,fear,0.0600
13,happy,0.0100
13,sad,0.0900
13,surprise,0.0000
13,neutral,0.7900
13,angry,0.0300
13,disgust,0.0000
13,fear,0.0600
13,happy,0.0100
13,sad,0.1000
13,surprise,0.0000
13,neutral,0.7900
13,angry,0.0300
13,disgust,0.0000
13,fear,0.0600
13,happy,0.0100
13,sad,0.1000
13,surprise,0.0000
13,neutral,0.7900
13,angry,0.0300
13,disgust,0.0000
13,fear,0.0600
13,happy,0.0100
13,sad,0.1000
13,surprise,0.0000
13,neutral,0.7900
13,angry,0.0300
13,disgust,0.0000
13,fear,0.0600
13,happy,0.0100
13,sad,0.1000
13,surprise,0.0000
13,neutral,0.7900
13,angry,0.0300
13,disgust,0.0000
13,fear,0.0600
13,happy,0.0100
13,sad,0.1000
13,surprise,0.0000
13,neutral,0.7900
13,angry,0.0300
13,disgust,0.0000
13,fear,0.0600
13,happy,0.0100
13,sad,0.1000
13,surprise,0.0000
13,neutral,0.7900
13,angry,0.0300
13,disgust,0.0000
13,fear,0.0600
13,happy,0.0100
13,sad,0.1000
13,surprise,0.0000
13,neutral,0.7900
13,angry,0.0500
13,disgust,0.0000
13,fear,0.0200
13,happy,0.0000
13,sad,0.0300
13,surprise,0.0000
13,neutral,0.8900
13,angry,0.0500
13,disgust,0.0000
13,fear,0.0200
13,happy,0.0000
13,sad,0.0300
13,surprise,0.0000
13,neutral,0.8900
13,angry,0.0500
13,disgust,0.0000
13,fear,0.0200
13,happy,0.0000
13,sad,0.0300
13,surprise,0.0000
13,neutral,0.8900
13,angry,0.0500
13,disgust,0.0000
13,fear,0.0200
13,happy,0.0000
13,sad,0.0300
13,surprise,0.0000
13,neutral,0.8900
13,angry,0.0500
13,disgust,0.0000
13,fear,0.0200
13,happy,0.0000
13,sad,0.0300
13,surprise,0.0000
13,neutral,0.8900
13,angry,0.0500
13,disgust,0.0000
13,fear,0.0200
13,happy,0.0000
13,sad,0.0300
13,surprise,0.0000
13,neutral,0.8900
13,angry,0.0500
13,disgust,0.0000
13,fear,0.0200
13,happy,0.0000
13,sad,0.0300
13,surprise,0.0000
13,neutral,0.8900
13,angry,0.0700
13,disgust,0.0100
13,fear,0.0400
13,happy,0.0000
13,sad,0.0900
13,surprise,0.0000
13,neutral,0.7900
13,angry,0.0700
13,disgust,0.0100
13,fear,0.0400
13,happy,0.0000
13,sad,0.0900
13,surprise,0.0000
13,neutral,0.7900
13,angry,0.0700
13,disgust,0.0100
13,fear,0.0400
13,happy,0.0000
13,sad,0.0900
13,surprise,0.0000
13,neutral,0.7900
13,angry,0.0700
13,disgust,0.0100
13,fear,0.0400
13,happy,0.0000
13,sad,0.0900
13,surprise,0.0000
13,neutral,0.7900
13,angry,0.0700
13,disgust,0.0100
13,fear,0.0400
13,happy,0.0000
13,sad,0.0900
13,surprise,0.0000
13,neutral,0.7900
13,angry,0.0700
13,disgust,0.0100
13,fear,0.0400
13,happy,0.0000
13,sad,0.0900
13,surprise,0.0000
13,neutral,0.7900
13,angry,0.0700
13,disgust,0.0100
13,fear,0.0400
13,happy,0.0000
13,sad,0.0900
13,surprise,0.0000
13,neutral,0.7900
13,angry,0.0200
13,disgust,0.0000
13,fear,0.0300
13,happy,0.0000
13,sad,0.0800
13,surprise,0.0000
13,neutral,0.8600
13,angry,0.0200
13,disgust,0.0000
13,fear,0.0300
13,happy,0.0000
13,sad,0.0800
13,surprise,0.0000
13,neutral,0.8600
13,angry,0.0200
13,disgust,0.0000
13,fear,0.0300
13,happy,0.0000
13,sad,0.0800
13,surprise,0.0000
13,neutral,0.8600
13,angry,0.0200
13,disgust,0.0000
13,fear,0.0300
13,happy,0.0000
13,sad,0.0800
13,surprise,0.0000
13,neutral,0.8600
13,angry,0.0200
13,disgust,0.0000
13,fear,0.0300
13,happy,0.0000
13,sad,0.0800
13,surprise,0.0000
13,neutral,0.8600
13,angry,0.0200
13,disgust,0.0000
13,fear,0.0300
13,happy,0.0000
13,sad,0.0800
13,surprise,0.0000
13,neutral,0.8600
13,angry,0.0200
13,disgust,0.0000
13,fear,0.0300
13,happy,0.0000
13,sad,0.0800
13,surprise,0.0000
13,neutral,0.8600
13,angry,0.0300
13,disgust,0.0000
13,fear,0.0500
13,happy,0.0000
13,sad,0.0900
13,surprise,0.0000
13,neutral,0.8300
13,angry,0.0300
13,disgust,0.0000
13,fear,0.0500
13,happy,0.0000
13,sad,0.0900
13,surprise,0.0000
13,neutral,0.8300
13,angry,0.0300
13,disgust,0.0000
13,fear,0.0500
13,happy,0.0000
13,sad,0.0900
13,surprise,0.0000
13,neutral,0.8300
13,angry,0.0300
13,disgust,0.0000
13,fear,0.0500
13,happy,0.0000
13,sad,0.0900
13,surprise,0.0000
13,neutral,0.8300
13,angry,0.0300
13,disgust,0.0000
13,fear,0.0500
13,happy,0.0000
13,sad,0.0900
13,surprise,0.0000
13,neutral,0.8300
13,angry,0.0300
13,disgust,0.0000
13,fear,0.0500
13,happy,0.0000
13,sad,0.0900
13,surprise,0.0000
13,neutral,0.8300
13,angry,0.0300
13,disgust,0.0000
13,fear,0.0500
13,happy,0.0000
13,sad,0.0900
13,surprise,0.0000
13,neutral,0.8300
13,angry,0.0400
13,disgust,0.0000
13,fear,0.0500
13,happy,0.0000
13,sad,0.1900
13,surprise,0.0000
13,neutral,0.7200
13,angry,0.0400
13,disgust,0.0000
13,fear,0.0500
13,happy,0.0000
13,sad,0.1900
13,surprise,0.0000
13,neutral,0.7200
13,angry,0.0400
13,disgust,0.0000
13,fear,0.0500
13,happy,0.0000
13,sad,0.1900
13,surprise,0.0000
13,neutral,0.7200
13,angry,0.0400
13,disgust,0.0000
13,fear,0.0500
13,happy,0.0000
13,sad,0.1900
13,surprise,0.0000
13,neutral,0.7200
13,angry,0.0400
13,disgust,0.0000
13,fear,0.0500
13,happy,0.0000
13,sad,0.1900
13,surprise,0.0000
13,neutral,0.7200
13,angry,0.0400
13,disgust,0.0000
13,fear,0.0500
13,happy,0.0000
13,sad,0.1900
13,surprise,0.0000
13,neutral,0.7200
13,angry,0.0400
13,disgust,0.0000
13,fear,0.0500
13,happy,0.0000
13,sad,0.1900
13,surprise,0.0000
13,neutral,0.7200
13,angry,0.0300
13,disgust,0.0000
13,fear,0.0500
13,happy,0.0000
13,sad,0.1500
13,surprise,0.0000
13,neutral,0.7700
13,angry,0.0300
13,disgust,0.0000
13,fear,0.0500
13,happy,0.0000
13,sad,0.1500
13,surprise,0.0000
13,neutral,0.7700
13,angry,0.0300
13,disgust,0.0000
13,fear,0.0500
13,happy,0.0000
13,sad,0.1500
13,surprise,0.0000
13,neutral,0.7700
13,angry,0.0300
13,disgust,0.0000
13,fear,0.0500
13,happy,0.0000
13,sad,0.1500
13,surprise,0.0000
13,neutral,0.7700
13,angry,0.0300
13,disgust,0.0000
13,fear,0.0500
13,happy,0.0000
13,sad,0.1500
13,surprise,0.0000
13,neutral,0.7700
13,angry,0.0300
13,disgust,0.0000
13,fear,0.0500
13,happy,0.0000
13,sad,0.1500
13,surprise,0.0000
13,neutral,0.7700
13,angry,0.0300
13,disgust,0.0000
13,fear,0.0500
13,happy,0.0000
13,sad,0.1500
13,surprise,0.0000
13,neutral,0.7700
13,angry,0.0400
13,disgust,0.0000
13,fear,0.0500
13,happy,0.0000
13,sad,0.1600
13,surprise,0.0000
13,neutral,0.7500
13,angry,0.0400
13,disgust,0.0000
13,fear,0.0500
13,happy,0.0000
13,sad,0.1600
13,surprise,0.0000
13,neutral,0.7500
13,angry,0.0400
13,disgust,0.0000
13,fear,0.0500
13,happy,0.0000
13,sad,0.1600
13,surprise,0.0000
13,neutral,0.7500
13,angry,0.0400
13,disgust,0.0000
13,fear,0.0500
13,happy,0.0000
13,sad,0.1600
13,surprise,0.0000
13,neutral,0.7500
13,angry,0.0400
13,disgust,0.0000
13,fear,0.0500
13,happy,0.0000
13,sad,0.1600
13,surprise,0.0000
13,neutral,0.7500
13,angry,0.0400
13,disgust,0.0000
13,fear,0.0500
13,happy,0.0000
13,sad,0.1600
13,surprise,0.0000
13,neutral,0.7500
13,angry,0.0400
13,disgust,0.0000
13,fear,0.0500
13,happy,0.0000
13,sad,0.1600
13,surprise,0.0000
13,neutral,0.7500
13,angry,0.0200
13,disgust,0.0000
13,fear,0.0400
13,happy,0.0000
13,sad,0.1300
13,surprise,0.0000
13,neutral,0.8100
13,angry,0.0200
13,disgust,0.0000
13,fear,0.0400
13,happy,0.0000
13,sad,0.1300
13,surprise,0.0000
13,neutral,0.8100
13,angry,0.0200
13,disgust,0.0000
13,fear,0.0400
13,happy,0.0000
13,sad,0.1300
13,surprise,0.0000
13,neutral,0.8100
13,angry,0.0200
13,disgust,0.0000
13,fear,0.0400
13,happy,0.0000
13,sad,0.1300
13,surprise,0.0000
13,neutral,0.8100
13,angry,0.0200
13,disgust,0.0000
13,fear,0.0400
13,happy,0.0000
13,sad,0.1300
13,surprise,0.0000
13,neutral,0.8100
13,angry,0.0200
13,disgust,0.0000
13,fear,0.0400
13,happy,0.0000
13,sad,0.1300
13,surprise,0.0000
13,neutral,0.8100
13,angry,0.0200
13,disgust,0.0000
13,fear,0.0400
13,happy,0.0000
13,sad,0.1300
13,surprise,0.0000
13,neutral,0.8100
13,angry,0.0600
13,disgust,0.0000
13,fear,0.0400
13,happy,0.0000
13,sad,0.1600
13,surprise,0.0000
13,neutral,0.7500
13,angry,0.0600
13,disgust,0.0000
13,fear,0.0400
13,happy,0.0000
13,sad,0.1600
13,surprise,0.0000
13,neutral,0.7500
13,angry,0.0600
13,disgust,0.0000
13,fear,0.0400
13,happy,0.0000
13,sad,0.1600
13,surprise,0.0000
13,neutral,0.7500
13,angry,0.0600
13,disgust,0.0000
13,fear,0.0400
13,happy,0.0000
13,sad,0.1600
13,surprise,0.0000
13,neutral,0.7500
13,angry,0.0600
13,disgust,0.0000
13,fear,0.0400
13,happy,0.0000
13,sad,0.1600
13,surprise,0.0000
13,neutral,0.7500
13,angry,0.0600
13,disgust,0.0000
13,fear,0.0400
13,happy,0.0000
13,sad,0.1600
13,surprise,0.0000
13,neutral,0.7500
13,angry,0.0600
13,disgust,0.0000
13,fear,0.0400
13,happy,0.0000
13,sad,0.1600
13,surprise,0.0000
13,neutral,0.7500
13,angry,0.0600
13,disgust,0.0000
13,fear,0.0500
13,happy,0.0000
13,sad,0.1500
13,surprise,0.0000
13,neutral,0.7400
13,angry,0.0600
13,disgust,0.0000
13,fear,0.0500
13,happy,0.0000
13,sad,0.1500
13,surprise,0.0000
13,neutral,0.7400
13,angry,0.0600
13,disgust,0.0000
13,fear,0.0500
13,happy,0.0000
13,sad,0.1500
13,surprise,0.0000
13,neutral,0.7400
13,angry,0.0600
13,disgust,0.0000
13,fear,0.0500
13,happy,0.0000
13,sad,0.1500
13,surprise,0.0000
13,neutral,0.7400
13,angry,0.0600
13,disgust,0.0000
13,fear,0.0500
13,happy,0.0000
13,sad,0.1500
13,surprise,0.0000
13,neutral,0.7400
13,angry,0.0600
13,disgust,0.0000
13,fear,0.0500
13,happy,0.0000
13,sad,0.1500
13,surprise,0.0000
13,neutral,0.7400
13,angry,0.0600
13,disgust,0.0000
13,fear,0.0500
13,happy,0.0000
13,sad,0.1500
13,surprise,0.0000
13,neutral,0.7400
13,angry,0.0700
13,disgust,0.0000
13,fear,0.0700
13,happy,0.0000
13,sad,0.0900
13,surprise,0.0000
13,neutral,0.7700
13,angry,0.0700
13,disgust,0.0000
13,fear,0.0700
13,happy,0.0000
13,sad,0.0900
13,surprise,0.0000
13,neutral,0.7700
13,angry,0.0700
13,disgust,0.0000
13,fear,0.0700
13,happy,0.0000
13,sad,0.0900
13,surprise,0.0000
13,neutral,0.7700
13,angry,0.0700
13,disgust,0.0000
13,fear,0.0700
13,happy,0.0000
13,sad,0.0900
13,surprise,0.0000
13,neutral,0.7700
13,angry,0.0700
13,disgust,0.0000
13,fear,0.0700
13,happy,0.0000
13,sad,0.0900
13,surprise,0.0000
13,neutral,0.7700
13,angry,0.0700
13,disgust,0.0000
13,fear,0.0700
13,happy,0.0000
13,sad,0.0900
13,surprise,0.0000
13,neutral,0.7700
13,angry,0.0700
13,disgust,0.0000
13,fear,0.0700
13,happy,0.0000
13,sad,0.0900
13,surprise,0.0000
13,neutral,0.7700
13,angry,0.1200
13,disgust,0.0000
13,fear,0.0700
13,happy,0.0000
13,sad,0.1000
13,surprise,0.0000
13,neutral,0.7100
13,angry,0.1200
13,disgust,0.0000
13,fear,0.0700
13,happy,0.0000
13,sad,0.1000
13,surprise,0.0000
13,neutral,0.7100
13,angry,0.1200
13,disgust,0.0000
13,fear,0.0700
13,happy,0.0000
13,sad,0.1000
13,surprise,0.0000
13,neutral,0.7100
13,angry,0.1200
